Country,Resolution,Start time,End time,Count,Source,Details
Senegal,Weekly,29/10/2023,04/11/2023,29,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,05/11/2023,11/11/2023,20,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,12/11/2023,18/11/2023,36,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,19/11/2023,25/11/2023,37,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,26/11/2023,02/12/2023,28,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,03/12/2023,09/12/2023,29,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,10/12/2023,16/12/2023,22,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,17/12/2023,23/12/2023,3,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Senegal,Weekly,24/12/2023,30/12/2023,0,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,01/01/2023,07/01/2023,12,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,08/01/2023,14/01/2023,44,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,15/01/2023,21/01/2023,32,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,22/01/2023,28/01/2023,24,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,29/01/2023,04/02/2023,20,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,05/02/2023,11/02/2023,24,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,12/02/2023,18/02/2023,31,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,19/02/2023,25/02/2023,15,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,26/02/2023,04/03/2023,19,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,05/03/2023,11/03/2023,15,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,12/03/2023,18/03/2023,11,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,19/03/2023,25/03/2023,7,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,26/03/2023,01/04/2023,15,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,02/04/2023,08/04/2023,11,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,09/04/2023,15/04/2023,3,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,16/04/2023,22/04/2023,11,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,23/04/2023,29/04/2023,15,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,30/04/2023,06/05/2023,11,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,07/05/2023,13/05/2023,10,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,14/05/2023,20/05/2023,2,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,21/05/2023,27/05/2023,18,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,28/05/2023,03/06/2023,14,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,04/06/2023,10/06/2023,14,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,11/06/2023,17/06/2023,22,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,18/06/2023,24/06/2023,38,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,25/06/2023,01/07/2023,26,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,02/07/2023,08/07/2023,30,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,09/07/2023,15/07/2023,214,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,16/07/2023,22/07/2023,390,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,23/07/2023,29/07/2023,201,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,30/07/2023,05/08/2023,161,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,06/08/2023,12/08/2023,441,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,13/08/2023,19/08/2023,277,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,20/08/2023,26/08/2023,489,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,27/08/2023,02/09/2023,461,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,03/09/2023,09/09/2023,177,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,10/09/2023,16/09/2023,145,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,17/09/2023,23/09/2023,137,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,24/09/2023,30/09/2023,77,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,01/10/2023,07/10/2023,41,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,08/10/2023,14/10/2023,29,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,15/10/2023,21/10/2023,16,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,22/10/2023,28/10/2023,24,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,29/10/2023,04/11/2023,12,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,05/11/2023,11/11/2023,12,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,12/11/2023,18/11/2023,8,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,19/11/2023,25/11/2023,8,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cote d'Ivoire,Weekly,26/11/2023,02/12/2023,0,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,29/10/2023,04/11/2023,0,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,05/11/2023,11/11/2023,13,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,12/11/2023,18/11/2023,47,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,19/11/2023,25/11/2023,67,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,26/11/2023,02/12/2023,90,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,03/12/2023,09/12/2023,79,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,10/12/2023,16/12/2023,98,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Cape Verde,Weekly,17/12/2023,23/12/2023,75,https://iris.who.int/bitstream/handle/10665/375833/AFRO.Dengue.Sitrep002-20240114.pdf,Figure 3
Mali,Weekly,03/09/2023,09/09/2023,1,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,10/09/2023,16/09/2023,11,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,17/09/2023,23/09/2023,12,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,24/09/2023,30/09/2023,7,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,01/10/2023,07/10/2023,31,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,08/10/2023,14/10/2023,39,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,15/10/2023,21/10/2023,121,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,22/10/2023,28/10/2023,55,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,29/10/2023,04/11/2023,79,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,05/11/2023,11/11/2023,64,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,12/11/2023,18/11/2023,66,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,19/11/2023,25/11/2023,89,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,26/11/2023,02/12/2023,63,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,03/12/2023,09/12/2023,29,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,10/12/2023,16/12/2023,101,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,17/12/2023,23/12/2023,36,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Mali,Weekly,24/12/2023,30/12/2023,4,https://reliefweb.int/report/mali/mali-dengue-outbreak-dref-final-report-mdrml018,Figure 3
Cape Verde,Weekly,26/10/2009,31/10/2009,2635,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,01/11/2009,07/11/2009,5992,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,08/11/2009,14/11/2009,4553,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,15/11/2009,21/11/2009,2273,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,22/11/2009,28/11/2009,1095,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,29/11/2009,05/12/2009,484,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,06/12/2009,12/12/2009,210,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,13/12/2009,20/12/2009,105,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,21/12/2009,27/12/2009,91,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Cape Verde,Weekly,28/12/2009,03/01/2010,62,https://cerf.un.org/sites/default/files/resources/Cape%20Verde%202009%20RCHC%20Annual%20Report.pdf,Figure
Ethiopia,Daily,12/09/2013,12/09/2013,4,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,13/09/2013,13/09/2013,1,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,14/09/2013,14/09/2013,10,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,15/09/2013,15/09/2013,6,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,16/09/2013,16/09/2013,17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,17/09/2013,17/09/2013,15,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,18/09/2013,18/09/2013,17,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,19/09/2013,19/09/2013,6,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,20/09/2013,20/09/2013,6,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,21/09/2013,21/09/2013,4,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,22/09/2013,22/09/2013,7,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,23/09/2013,23/09/2013,7,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,24/09/2013,24/09/2013,16,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,25/09/2013,25/09/2013,6,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,26/09/2013,26/09/2013,1,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,27/09/2013,27/09/2013,7,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,28/09/2013,28/09/2013,13,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,29/09/2013,29/09/2013,4,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,30/09/2013,30/09/2013,19,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,01/10/2013,01/10/2013,28,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,02/10/2013,02/10/2013,16,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,03/10/2013,03/10/2013,30,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,04/10/2013,04/10/2013,84,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,05/10/2013,05/10/2013,23,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,06/10/2013,06/10/2013,18,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,07/10/2013,07/10/2013,219,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,08/10/2013,08/10/2013,111,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,09/10/2013,09/10/2013,91,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
Ethiopia,Daily,10/10/2013,10/10/2013,119,https://www.google.com/url?sa=i&url=https%3A%2F%2Fejol.aau.edu.et%2Findex.php%2FEJHD%2Farticle%2Fdownload%2F1786%2F1417%2F2872&psig=AOvVaw0SZya8RMxXWZ2O1V4dfCD-&ust=1752665042357000&source=images&cd=vfe&opi=89978449&ved=0CBYQ3YkBahcKEwiQrMGd4L6OAxUAAAAAHQAAAAAQBA,Figure 2
